KEY,EMG,IMU
4978,404,9.84
4979,413,9.82
4980,454,9.82
4981,435,9.84
4982,398,9.83
4983,391,9.8
4984,379,9.8
4985,381,9.81
4986,386,9.78
4987,398,9.81
4988,405,9.82
4989,398,9.83
4990,440,9.79
4991,422,9.82
4992,418,9.83
4993,419,9.79
4994,406,9.81
4995,399,9.79
4996,407,9.83
4997,401,9.81
4998,405,9.81
4999,405,9.84
5000,463,9.85
5001,439,9.83
5002,435,9.82
5003,432,9.83
5004,427,9.84
5005,417,9.81
5006,410,9.83
5007,415,9.81
5008,404,9.8
5009,388,9.8
5000,452,9.77
5001,451,9.78
5002,430,9.8
5003,428,9.78
5004,424,9.79
5005,418,9.82
5006,407,9.82
5007,401,9.82
5008,413,9.83
5009,415,9.8
5000,441,9.85
5001,422,9.81
5002,427,9.82
5003,412,9.82
5004,415,9.83
5005,420,9.8
5006,420,9.83
5007,412,9.79
5008,414,9.82
5009,402,9.83
5020,431,9.79
5021,416,9.83
5022,391,9.82
5023,390,9.81
5024,398,9.84
5025,405,9.84
5026,401,9.81
5027,405,9.79
5028,403,9.81
5029,406,9.81
5040,468,9.8
5041,436,9.81
5042,427,9.83
5043,422,9.82
5044,423,9.83
5045,412,9.81
5046,410,9.8
5047,406,9.81
5048,406,9.8
5049,402,9.82
5050,450,9.83
5051,434,9.82
5052,398,9.82
5053,400,9.82
5054,412,9.81
5055,417,9.79
5056,416,9.82
5057,405,9.82
5058,405,9.82
5059,397,9.84
5060,428,9.81
5061,393,9.81
5062,398,9.85
5063,402,9.8
5064,407,9.81
5065,406,9.78
5066,414,9.79
5067,410,9.85
5068,414,9.83
5069,410,9.82
5070,454,9.82
5071,409,9.82
5072,411,9.81
5073,410,9.82
5074,361,9.79
5075,374,9.81
5076,393,9.83
5077,393,9.83
5078,400,9.82
5079,407,9.82
5080,456,9.81
5081,444,9.8
5082,433,9.84
5083,419,9.83
5084,403,9.82
5085,404,9.81
5086,412,9.82
5087,410,9.82
5088,417,9.82
5089,407,9.81
5090,435,9.82
5091,438,9.79
5092,428,9.85
5093,418,9.84
5094,408,9.8
5095,404,9.82
5096,382,9.79
5097,401,9.81
5098,405,9.81
5099,399,9.79
5100,452,9.78
5101,431,9.78
5102,415,9.79
5103,411,9.81
5104,412,9.84
5105,405,9.83
5106,398,9.81
5107,405,9.83
5108,406,9.83
5109,397,9.78
5110,432,9.84
5111,418,9.8
5112,419,9.82
5113,408,9.79
5114,402,9.8
5115,404,9.82
5116,401,9.81
5117,398,9.81
5118,406,9.82
5119,413,9.8
5120,441,9.82
5121,433,9.81
5122,422,9.79
5123,421,9.81
5124,387,9.83
5125,399,9.81
5126,419,9.81
5127,410,9.8
5128,410,9.8
5129,405,9.78
5130,449,9.83
5131,426,9.8
5132,421,9.83
5133,411,9.85
5134,413,9.78
5135,415,9.83
5136,413,9.81
5137,414,9.84
5138,410,9.83
5139,388,9.81
5140,440,9.8
5141,437,9.83
5142,427,9.83
5143,411,9.8
5144,411,9.81
5145,401,9.82
5146,402,9.85
5147,406,9.8
5148,409,9.81
5149,403,9.82
5150,437,9.81
5151,421,9.78
5152,421,9.8
5153,410,9.81
5154,405,9.81
5155,403,9.81
5156,400,9.85
5157,405,9.82
5158,422,9.81
5159,415,9.79
5160,452,9.8
5161,433,9.81
5162,424,9.81
5163,414,9.84
5164,416,9.82
5165,422,9.82
5166,424,9.79
5167,412,9.8
5168,408,9.83
5169,386,9.82
5170,393,9.83
5171,390,9.79
5172,395,9.81
5173,397,9.79
5174,407,9.8
5175,381,9.81
5176,386,9.8
5177,392,9.81
5178,395,9.83
5179,402,9.81
5180,446,9.82
5181,434,9.8
5182,423,9.81
5183,414,9.81
5184,402,9.8
5185,396,9.82
5186,405,9.83
5187,407,9.82
5188,400,9.84
5189,409,9.82
5190,462,9.81
5191,441,9.83
5192,428,9.83
5193,423,9.82
5194,421,9.82
5195,408,9.83
5196,456,9.82
5197,419,9.78
5198,402,9.82
5199,406,9.82
5200,435,9.84
5201,421,9.82
5202,424,9.79
5203,405,9.8
5204,412,9.8
5205,409,9.8
5206,410,9.81
5207,408,9.83
5208,416,9.84
5209,418,9.8
5210,460,9.81
5211,436,9.86
5212,420,9.78
5213,415,9.81
5214,401,9.79
5215,411,9.81
5216,400,9.81
5217,408,9.8
5218,406,9.78
5219,408,9.81
5220,431,9.81
5221,426,9.83
5222,415,9.82
5223,408,9.83
5224,413,9.82
5225,417,9.81
5226,406,9.84
5227,394,9.84
5228,399,9.8
5229,404,9.81
5230,445,9.84
5231,433,9.78
5232,428,9.82
5233,425,9.82
5234,416,9.82
5235,416,9.81
5236,405,9.76
5237,406,9.82
5238,378,9.8
5239,367,9.79
5240,433,9.82
5241,420,9.82
5242,430,9.83
5243,410,9.82
5244,403,9.82
5245,401,9.82
5246,408,9.83
5247,388,9.8
5248,392,9.83
5249,371,9.83
5250,426,9.8
5251,416,9.81
5252,407,9.81
5253,405,9.82
5254,391,9.84
5255,401,9.77
5256,414,9.81
5257,415,9.83
5258,407,9.84
5259,409,9.82
5260,447,9.83
5261,424,9.83
5262,420,9.82
5263,422,9.81
5264,421,9.83
5265,423,9.82
5266,418,9.83
5267,411,9.83
5268,411,9.84
5269,407,9.82
0,640,9.82
1,563,9.82
2,522,9.81
3,484,9.81
4,461,9.83
5,433,9.8
6,417,9.81
7,407,9.84
8,415,9.79
9,413,9.79
10,623,9.81
11,553,9.78
12,499,9.83
13,462,9.81
14,451,9.82
15,427,9.83
16,414,9.83
17,420,9.82
18,407,9.81
19,421,9.81
20,479,9.82
21,462,9.81
22,442,9.83
23,423,9.8
24,425,9.83
25,411,9.82
26,402,9.79
27,411,9.8
28,412,9.8
29,414,9.82
30,491,9.84
31,454,9.83
32,432,9.82
33,396,9.79
34,404,9.81
35,411,9.85
36,413,9.8
37,417,9.81
38,391,9.82
39,396,9.81
40,602,9.79
41,541,9.82
42,501,9.8
43,470,9.81
44,455,9.8
45,432,9.8
46,426,9.81
47,421,9.81
48,409,9.82
49,406,9.79
50,467,9.8
51,420,9.84
52,418,9.82
53,395,9.85
54,392,9.8
55,376,9.8
56,395,9.83
57,394,9.79
58,381,9.82
59,389,9.83
60,475,9.79
61,452,9.82
62,422,9.83
63,415,9.83
64,413,9.86
65,412,9.82
66,403,9.78
67,410,9.84
68,415,9.81
69,415,9.85
70,498,9.82
71,461,9.83
72,441,9.79
73,429,9.83
74,433,9.81
75,427,9.8
76,414,9.82
77,394,9.78
78,390,9.82
79,387,9.82
80,472,9.82
81,429,9.81
82,422,9.8
83,415,9.79
84,386,9.81
85,381,9.81
86,385,9.8
87,365,9.8
88,376,9.78
89,389,9.82
90,475,9.83
91,455,9.84
92,447,9.8
93,444,9.8
94,440,9.81
95,439,9.8
96,434,9.8
97,417,9.79
98,414,9.81
99,411,9.79
100,486,9.85
101,427,9.8
102,425,9.83
103,423,9.81
104,417,9.81
105,418,9.8
106,420,9.82
107,428,9.81
108,415,9.83
109,421,9.81
110,490,9.83
111,434,9.83
112,426,9.8
113,413,9.79
114,413,9.81
115,415,9.84
116,409,9.8
117,407,9.81
118,401,9.79
119,403,9.79
120,487,9.82
121,464,9.82
122,446,9.82
123,440,9.81
124,440,9.79
125,424,9.8
126,426,9.81
127,419,9.82
128,422,9.82
129,416,9.84
130,485,9.79
131,459,9.81
132,415,9.82
133,403,9.81
134,410,9.82
135,418,9.82
136,412,9.81
137,421,9.81
138,416,9.82
139,389,9.79
140,483,9.82
141,458,9.8
142,447,9.8
143,432,9.8
144,429,9.79
145,429,9.81
146,417,9.81
147,417,9.8
148,416,9.8
149,416,9.83
150,494,9.82
151,476,9.81
152,458,9.84
153,441,9.77
154,435,9.79
155,428,9.83
156,414,9.81
157,409,9.82
158,413,9.81
159,402,9.78
160,452,9.81
161,442,9.78
162,404,9.79
163,406,9.84
164,414,9.8
165,394,9.81
166,398,9.82
167,404,9.8
168,412,9.82
169,412,9.79
170,486,9.83
171,461,9.82
172,445,9.82
173,429,9.79
174,416,9.83
175,384,9.82
176,390,9.81
177,405,9.83
178,403,9.82
179,413,9.8
180,497,9.81
181,469,9.81
182,454,9.83
183,438,9.82
184,434,9.83
185,403,9.8
186,412,9.84
187,415,9.81
188,407,9.83
189,411,9.81
190,492,9.81
191,464,9.81
192,413,9.81
193,419,9.8
194,410,9.82
195,402,9.81
196,395,9.79
197,399,9.78
198,395,9.81
199,392,9.83
200,449,9.82
201,434,9.79
202,424,9.82
203,422,9.8
204,412,9.83
205,411,9.79
206,406,9.79
207,405,9.81
208,407,9.81
209,408,9.84
210,455,9.83
211,436,9.82
212,417,9.83
213,416,9.83
214,413,9.83
215,406,9.82
216,408,9.84
217,397,9.81
218,406,9.82
219,408,9.81
220,486,9.81
221,458,9.79
222,430,9.82
223,425,9.83
224,417,9.83
225,413,9.84
226,412,9.82
227,406,9.81
228,387,9.82
229,387,9.78
230,468,9.81
231,456,9.81
232,438,9.81
233,435,9.84
234,421,9.8
235,421,9.8
236,413,9.8
237,425,9.8
238,418,9.8
239,411,9.82
240,492,9.82
241,485,9.82
242,445,9.82
243,432,9.81
244,430,9.78
245,428,9.81
246,425,9.81
247,411,9.81
248,408,9.81
249,417,9.8
250,526,9.83
251,492,9.81
252,437,9.84
253,419,9.81
254,422,9.8
255,423,9.78
256,409,9.81
257,419,9.84
258,405,9.82
259,402,9.82
260,485,9.83
261,454,9.8
262,441,9.79
263,434,9.8
264,396,9.82
265,411,9.8
266,409,9.82
267,405,9.8
268,416,9.8
269,406,9.84
270,483,9.8
271,463,9.82
272,439,9.82
273,427,9.84
274,415,9.83
275,405,9.83
276,411,9.81
277,405,9.82
278,400,9.81
279,408,9.84
280,606,9.81
281,546,9.82
282,497,9.78
283,473,9.81
284,441,9.81
285,437,9.8
286,422,9.81
287,423,9.82
288,411,9.86
289,420,9.84
290,498,9.83
291,475,9.8
292,451,9.81
293,449,9.79
294,423,9.85
295,413,9.82
296,414,9.81
297,452,9.82
298,405,9.82
299,413,9.82
300,493,9.81
301,470,9.81
302,425,9.84
303,423,9.81
304,419,9.82
305,413,9.82
306,408,9.8
307,416,9.85
308,414,9.84
309,407,9.81
310,485,9.8
311,463,9.81
312,437,9.81
313,424,9.8
314,432,9.79
315,428,9.84
316,421,9.82
317,414,9.83
318,462,9.83
319,417,9.84
320,482,9.82
321,453,9.84
322,443,9.82
323,430,9.81
324,401,9.83
325,410,9.79
326,415,9.82
327,405,9.83
328,413,9.83
329,418,9.79
330,487,9.83
331,464,9.8
332,443,9.83
333,429,9.84
334,424,9.81
335,389,9.77
336,398,9.81
337,402,9.83
338,398,9.79
339,409,9.8
340,502,9.8
341,439,9.83
342,427,9.81
343,411,9.81
344,419,9.8
345,414,9.82
346,409,9.78
347,411,9.83
348,406,9.8
349,409,9.83
350,480,9.81
351,456,9.82
352,412,9.8
353,409,9.83
354,406,9.79
355,375,9.82
356,386,9.82
357,388,9.81
358,390,9.84
359,387,9.82
360,466,9.8
361,456,9.81
362,441,9.82
363,427,9.82
364,429,9.81
365,418,9.81
366,395,9.8
367,393,9.84
368,400,9.79
369,398,9.83
370,476,9.83
371,458,9.82
372,450,9.82
373,433,9.79
374,424,9.82
375,395,9.8
376,402,9.79
377,407,9.82
378,402,9.8
379,408,9.83
380,481,9.82
381,462,9.86
382,449,9.8
383,436,9.82
384,431,9.82
385,412,9.77
386,412,9.78
387,413,9.82
388,404,9.81
389,411,9.83
390,494,9.83
391,470,9.83
392,452,9.81
393,444,9.82
394,428,9.82
395,423,9.8
396,426,9.81
397,422,9.84
398,409,9.82
399,407,9.82
400,521,9.79
401,488,9.83
402,465,9.8
403,450,9.81
404,427,9.8
405,415,9.78
406,407,9.83
407,412,9.81
408,412,9.85
409,362,9.79
410,473,9.8
411,450,9.81
412,441,9.82
413,434,9.8
414,429,9.8
415,429,9.82
416,423,9.84
417,419,9.83
418,418,9.8
419,413,9.83
420,487,9.8
421,462,9.78
422,439,9.82
423,433,9.82
424,399,9.8
425,377,9.81
426,382,9.83
427,390,9.81
428,402,9.82
429,404,9.83
430,577,9.79
431,513,9.82
432,487,9.81
433,464,9.82
434,447,9.81
435,437,9.81
436,425,9.82
437,421,9.83
438,415,9.8
439,411,9.82
440,486,9.81
441,461,9.8
442,454,9.82
443,441,9.81
444,423,9.81
445,410,9.81
446,405,9.8
447,407,9.83
448,409,9.81
449,409,9.83
450,487,9.8
451,460,9.78
452,445,9.83
453,430,9.82
454,432,9.8
455,415,9.82
456,413,9.79
457,410,9.78
458,406,9.81
459,412,9.79
460,485,9.79
461,461,9.78
462,438,9.79
463,402,9.82
464,382,9.81
465,393,9.79
466,390,9.81
467,366,9.83
468,392,9.8
469,402,9.81
470,482,9.84
471,462,9.8
472,439,9.84
473,425,9.81
474,412,9.8
475,414,9.79
476,378,9.8
477,392,9.81
478,397,9.84
479,399,9.82
480,487,9.83
481,464,9.83
482,424,9.83
483,424,9.79
484,420,9.84
485,388,9.79
486,401,9.8
487,408,9.8
488,419,9.83
489,411,9.81
490,482,9.83
491,506,9.81
492,450,9.81
493,441,9.82
494,430,9.83
495,425,9.84
496,414,9.85
497,413,9.81
498,406,9.78
499,415,9.83
500,505,9.77
501,468,9.8
502,449,9.83
503,425,9.79
504,412,9.81
505,420,9.84
506,396,9.82
507,396,9.82
508,405,9.79
509,397,9.79
510,470,9.82
511,460,9.79
512,449,9.8
513,442,9.8
514,422,9.83
515,415,9.8
516,420,9.81
517,421,9.81
518,439,9.82
519,421,9.82
520,489,9.82
521,462,9.84
522,451,9.82
523,428,9.81
524,422,9.8
525,419,9.81
526,419,9.81
527,416,9.83
528,393,9.84
529,400,9.8
530,479,9.82
531,445,9.81
532,433,9.82
533,422,9.84
534,420,9.8
535,408,9.8
536,406,9.79
537,406,9.81
538,408,9.81
539,422,9.81
540,467,9.81
541,447,9.82
542,431,9.82
543,425,9.79
544,415,9.82
545,408,9.83
546,406,9.83
547,407,9.82
548,418,9.81
549,407,9.83
550,487,9.83
551,472,9.83
552,450,9.81
553,411,9.81
554,415,9.81
555,402,9.82
556,410,9.81
557,417,9.81
558,411,9.8
559,406,9.82
560,456,9.84
561,441,9.8
562,432,9.77
563,419,9.83
564,414,9.8
565,421,9.78
566,415,9.82
567,405,9.82
568,428,9.81
569,414,9.79
570,484,9.82
571,461,9.81
572,437,9.79
573,429,9.84
574,424,9.82
575,421,9.82
576,415,9.8
577,410,9.83
578,404,9.81
579,413,9.8
580,511,9.8
581,475,9.78
582,452,9.83
583,437,9.82
584,426,9.84
585,437,9.78
586,417,9.81
587,417,9.84
588,412,9.82
589,408,9.82
590,497,9.82
591,452,9.82
592,412,9.79
593,406,9.83
594,403,9.82
595,406,9.8
596,407,9.82
597,408,9.8
598,409,9.81
599,415,9.82
600,484,9.83
601,456,9.84
602,447,9.81
603,424,9.8
604,396,9.82
605,372,9.82
606,393,9.8
607,391,9.79
608,389,9.8
609,399,9.85
610,471,9.82
611,443,9.8
612,434,9.8
613,420,9.83
614,413,9.82
615,410,9.81
616,415,9.81
617,386,9.79
618,398,9.82
619,391,9.8
620,472,9.81
621,448,9.82
622,443,9.83
623,434,9.82
624,424,9.8
625,395,9.83
626,406,9.84
627,408,9.82
628,419,9.82
629,411,9.8
630,482,9.81
631,456,9.81
632,443,9.83
633,430,9.83
634,436,9.81
635,430,9.82
636,430,9.84
637,430,9.83
638,428,9.81
639,391,9.81
640,592,9.82
641,525,9.82
642,487,9.83
643,459,9.8
644,435,9.82
645,434,9.79
646,425,9.83
647,419,9.83
648,422,9.79
649,410,9.82
650,492,9.83
651,465,9.82
652,446,9.81
653,424,9.83
654,438,9.8
655,420,9.83
656,426,9.79
657,425,9.83
658,424,9.82
659,411,9.8
660,482,9.81
661,465,9.83
662,446,9.8
663,435,9.82
664,402,9.8
665,376,9.82
666,384,9.81
667,401,9.83
668,403,9.8
669,405,9.83
670,590,9.83
671,527,9.81
672,473,9.8
673,457,9.82
674,439,9.79
675,427,9.84
676,421,9.81
677,407,9.8
678,404,9.81
679,410,9.84
680,478,9.81
681,453,9.81
682,446,9.81
683,435,9.8
684,417,9.8
685,412,9.8
686,414,9.82
687,400,9.81
688,401,9.81
689,404,9.81
690,480,9.8
691,458,9.8
692,418,9.82
693,384,9.81
694,358,9.82
695,387,9.82
696,397,9.8
697,396,9.8
698,391,9.82
699,392,9.82
700,593,9.83
701,539,9.82
702,492,9.79
703,466,9.83
704,433,9.82
705,429,9.8
706,418,9.81
707,388,9.81
708,403,9.83
709,395,9.82
710,483,9.79
711,454,9.82
712,440,9.82
713,424,9.79
714,410,9.83
715,392,9.83
716,400,9.82
717,402,9.81
718,411,9.82
719,415,9.82
720,480,9.82
721,462,9.8
722,443,9.83
723,454,9.82
724,419,9.81
725,412,9.82
726,410,9.82
727,383,9.83
728,392,9.84
729,400,9.85
730,476,9.81
731,429,9.78
732,411,9.81
733,426,9.82
734,380,9.81
735,365,9.78
736,387,9.83
737,395,9.82
738,373,9.82
739,387,9.8
740,576,9.81
741,517,9.83
742,475,9.81
743,455,9.84
744,442,9.8
745,435,9.82
746,426,9.83
747,425,9.79
748,425,9.81
749,423,9.82
750,488,9.8
751,466,9.83
752,428,9.84
753,420,9.84
754,389,9.81
755,406,9.83
756,404,9.82
757,382,9.84
758,388,9.84
759,400,9.82
760,463,9.83
761,440,9.81
762,404,9.83
763,401,9.82
764,398,9.79
765,405,9.81
766,403,9.82
767,394,9.81
768,405,9.81
769,408,9.82
770,479,9.81
771,453,9.77
772,436,9.84
773,428,9.82
774,429,9.83
775,428,9.83
776,431,9.81
777,427,9.77
778,426,9.83
779,424,9.8
780,585,9.79
781,527,9.79
782,481,9.8
783,446,9.81
784,404,9.8
785,406,9.83
786,413,9.8
787,415,9.78
788,419,9.81
789,411,9.85
790,480,9.82
791,457,9.82
792,435,9.83
793,422,9.82
794,423,9.8
795,413,9.81
796,407,9.83
797,384,9.81
798,386,9.82
799,403,9.79
800,491,9.81
801,467,9.83
802,449,9.81
803,435,9.77
804,426,9.8
805,420,9.8
806,391,9.82
807,393,9.82
808,403,9.8
809,401,9.81
810,487,9.79
811,453,9.81
812,426,9.84
813,417,9.78
814,418,9.82
815,420,9.83
816,445,9.85
817,414,9.85
818,415,9.81
819,413,9.82
820,586,9.82
821,530,9.81
822,494,9.8
823,466,9.79
824,447,9.8
825,439,9.82
826,430,9.79
827,436,9.8
828,434,9.84
829,421,9.81
830,496,9.81
831,465,9.8
832,451,9.79
833,426,9.8
834,428,9.81
835,414,9.83
836,422,9.8
837,389,9.83
838,404,9.83
839,403,9.8
840,474,9.81
841,450,9.78
842,436,9.81
843,426,9.8
844,410,9.84
845,411,9.8
846,410,9.81
847,400,9.82
848,411,9.84
849,403,9.86
850,494,9.83
851,463,9.83
852,443,9.81
853,432,9.78
854,421,9.84
855,415,9.82
856,411,9.87
857,403,9.82
858,399,9.81
859,411,9.83
860,454,9.8
861,435,9.79
862,418,9.82
863,389,9.84
864,395,9.8
865,399,9.82
866,397,9.79
867,397,9.83
868,396,9.84
869,401,9.82
870,476,9.81
871,448,9.83
872,432,9.81
873,405,9.83
874,409,9.81
875,402,9.8
876,398,9.81
877,400,9.85
878,394,9.81
879,371,9.82
880,458,9.79
881,434,9.81
882,404,9.84
883,408,9.83
884,412,9.82
885,412,9.81
886,399,9.83
887,409,9.8
888,403,9.8
889,411,9.83
890,482,9.85
891,463,9.81
892,449,9.82
893,439,9.83
894,422,9.84
895,411,9.83
896,411,9.85
897,408,9.81
898,417,9.82
899,424,9.79
900,487,9.83
901,456,9.82
902,439,9.82
903,428,9.84
904,420,9.82
905,413,9.8
906,413,9.83
907,419,9.83
908,404,9.83
909,403,9.84
910,485,9.79
911,459,9.8
912,434,9.82
913,421,9.79
914,411,9.81
915,411,9.79
916,403,9.8
917,401,9.85
918,406,9.77
919,410,9.78
920,485,9.81
921,457,9.82
922,441,9.8
923,423,9.8
924,431,9.77
925,414,9.8
926,386,9.78
927,386,9.8
928,399,9.81
929,409,9.8
930,482,9.82
931,458,9.81
932,449,9.81
933,442,9.82
934,428,9.82
935,420,9.81
936,421,9.8
937,425,9.81
938,425,9.76
939,410,9.81
940,572,9.81
941,518,9.82
942,478,9.81
943,426,9.81
944,419,9.8
945,409,9.8
946,412,9.83
947,410,9.82
948,392,9.82
949,405,9.82
950,482,9.8
951,436,9.8
952,434,9.82
953,426,9.79
954,419,9.84
955,412,9.8
956,403,9.8
957,396,9.81
958,392,9.81
959,400,9.83
960,477,9.8
961,454,9.82
962,449,9.83
963,427,9.81
964,428,9.85
965,421,9.81
966,419,9.82
967,409,9.8
968,405,9.85
969,406,9.79
970,473,9.82
971,445,9.83
972,440,9.82
973,429,9.82
974,428,9.81
975,427,9.81
976,418,9.81
977,393,9.81
978,402,9.82
979,402,9.83
980,469,9.8
981,423,9.8
982,423,9.81
983,409,9.8
984,402,9.8
985,411,9.83
986,403,9.81
987,410,9.81
988,407,9.82
989,408,9.78
990,486,9.8
991,459,9.85
992,442,9.81
993,431,9.83
994,417,9.81
995,421,9.82
996,415,9.83
997,420,9.8
998,424,9.83
999,426,9.76
1000,460,9.86
1001,448,9.79
1002,444,9.8
1003,429,9.79
1004,422,9.79
1005,425,9.83
1006,417,9.79
1007,418,9.81
1008,386,9.81
1009,365,9.83
1000,470,9.82
1001,421,9.79
1002,428,9.82
1003,425,9.81
1004,413,9.8
1005,403,9.84
1006,401,9.8
1007,404,9.8
1008,407,9.83
1009,411,9.82
1000,474,9.82
1001,450,9.78
1002,432,9.83
1003,424,9.81
1004,423,9.81
1005,409,9.84
1006,406,9.83
1007,381,9.81
1008,388,9.8
1009,400,9.82
1030,463,9.79
1031,443,9.84
1032,431,9.8
1033,427,9.8
1034,423,9.81
1035,393,9.82
1036,396,9.81
1037,408,9.83
1038,404,9.8
1039,406,9.82
1040,596,9.83
1041,528,9.8
1042,484,9.83
1043,457,9.84
1044,438,9.8
1045,433,9.81
1046,420,9.84
1047,416,9.83
1048,411,9.84
1049,407,9.83
1050,482,9.82
1051,462,9.79
1052,439,9.81
1053,432,9.83
1054,430,9.82
1055,426,9.81
1056,424,9.83
1057,414,9.84
1058,421,9.83
1059,415,9.8
1060,473,9.82
1061,456,9.82
1062,448,9.82
1063,431,9.8
1064,425,9.81
1065,413,9.82
1066,413,9.79
1067,414,9.81
1068,410,9.81
1069,399,9.84
1070,485,9.81
1071,459,9.84
1072,448,9.84
1073,425,9.82
1074,419,9.83
1075,417,9.8
1076,414,9.83
1077,410,9.81
1078,413,9.8
1079,415,9.82
1080,484,9.83
1081,463,9.79
1082,449,9.81
1083,442,9.81
1084,424,9.79
1085,413,9.81
1086,406,9.83
1087,411,9.8
1088,411,9.79
1089,401,9.81
1090,470,9.85
1091,425,9.82
1092,426,9.83
1093,426,9.82
1094,421,9.83
1095,424,9.81
1096,423,9.82
1097,417,9.81
1098,420,9.83
1099,427,9.79
1100,484,9.83
1101,455,9.83
1102,434,9.79
1103,427,9.82
1104,420,9.8
1105,420,9.81
1106,414,9.82
1107,413,9.81
1108,413,9.82
1109,408,9.82
1110,482,9.77
1111,456,9.81
1112,442,9.82
1113,431,9.81
1114,425,9.79
1115,420,9.82
1116,421,9.81
1117,417,9.82
1118,407,9.79
1119,398,9.8
1120,460,9.8
1121,450,9.82
1122,437,9.79
1123,429,9.81
1124,418,9.82
1125,412,9.8
1126,406,9.81
1127,382,9.81
1128,387,9.81
1129,398,9.82
1130,470,9.85
1131,448,9.82
1132,403,9.82
1133,394,9.81
1134,405,9.83
1135,403,9.82
1136,404,9.81
1137,406,9.81
1138,406,9.82
1139,408,9.81
1140,481,9.84
1141,448,9.8
1142,437,9.83
1143,422,9.82
1144,411,9.83
1145,411,9.81
1146,404,9.79
1147,410,9.8
1148,411,9.78
1149,407,9.82
1150,475,9.81
1151,451,9.84
1152,427,9.82
1153,421,9.81
1154,421,9.83
1155,411,9.83
1156,400,9.82
1157,381,9.82
1158,386,9.81
1159,400,9.79
1160,485,9.83
1161,460,9.81
1162,440,9.81
1163,429,9.82
1164,419,9.81
1165,401,9.84
1166,409,9.82
1167,399,9.79
1168,399,9.81
1169,380,9.83
1170,465,9.81
1171,438,9.79
1172,434,9.83
1173,429,9.81
1174,428,9.81
1175,415,9.78
1176,414,9.8
1177,411,9.83
1178,407,9.79
1179,415,9.79
1180,478,9.81
1181,451,9.82
1182,441,9.82
1183,433,9.81
1184,427,9.82
1185,426,9.82
1186,417,9.82
1187,410,9.81
1188,415,9.82
1189,419,9.79
1190,479,9.83
1191,457,9.83
1192,449,9.85
1193,432,9.79
1194,438,9.81
1195,400,9.78
1196,383,9.78
1197,398,9.83
1198,401,9.79
1199,409,9.81
1200,481,9.85
1201,447,9.8
1202,429,9.81
1203,416,9.81
1204,419,9.84
1205,410,9.81
1206,387,9.81
1207,392,9.82
1208,408,9.79
1209,409,9.81
1210,479,9.82
1211,459,9.8
1212,443,9.83
1213,436,9.78
1214,427,9.82
1215,422,9.8
1216,397,9.81
1217,389,9.84
1218,394,9.82
1219,403,9.82
1220,592,9.77
1221,531,9.8
1222,498,9.81
1223,467,9.81
1224,441,9.81
1225,430,9.81
1226,422,9.82
1227,417,9.82
1228,409,9.8
1229,399,9.82
1230,482,9.83
1231,458,9.84
1232,431,9.79
1233,422,9.78
1234,425,9.81
1235,416,9.82
1236,407,9.8
1237,410,9.78
1238,408,9.78
1239,406,9.8
1240,457,9.83
1241,435,9.81
1242,426,9.83
1243,415,9.81
1244,412,9.82
1245,411,9.82
1246,414,9.8
1247,417,9.8
1248,412,9.83
1249,415,9.81
1250,482,9.8
1251,464,9.85
1252,452,9.85
1253,447,9.84
1254,430,9.78
1255,432,9.84
1256,426,9.83
1257,432,9.81
1258,418,9.8
1259,413,9.8
1260,482,9.8
1261,457,9.81
1262,446,9.8
1263,436,9.82
1264,433,9.8
1265,418,9.83
1266,421,9.79
1267,421,9.8
1268,415,9.83
1269,412,9.8
1270,491,9.83
1271,462,9.8
1272,450,9.84
1273,413,9.82
1274,412,9.8
1275,414,9.81
1276,421,9.83
1277,422,9.81
1278,451,9.79
1279,414,9.8
1280,476,9.85
1281,459,9.81
1282,442,9.8
1283,424,9.81
1284,416,9.84
1285,412,9.83
1286,406,9.82
1287,421,9.83
1288,409,9.84
1289,404,9.81
1290,478,9.83
1291,461,9.81
1292,433,9.83
1293,428,9.8
1294,421,9.81
1295,414,9.82
1296,416,9.8
1297,435,9.81
1298,421,9.79
1299,418,9.81
1300,488,9.81
1301,468,9.82
1302,450,9.81
1303,414,9.84
1304,403,9.84
1305,397,9.83
1306,404,9.83
1307,411,9.83
1308,408,9.81
1309,407,9.82
1310,482,9.83
1311,460,9.85
1312,453,9.82
1313,429,9.78
1314,418,9.81
1315,429,9.81
1316,423,9.81
1317,419,9.83
1318,414,9.85
1319,410,9.83
1320,476,9.81
1321,458,9.82
1322,439,9.8
1323,434,9.81
1324,404,9.78
1325,416,9.82
1326,382,9.81
1327,427,9.83
1328,404,9.78
1329,413,9.79
1330,482,9.78
1331,467,9.81
1332,447,9.81
1333,436,9.8
1334,426,9.8
1335,420,9.8
1336,413,9.81
1337,411,9.8
1338,406,9.82
1339,402,9.82
1340,446,9.8
1341,407,9.78
1342,398,9.82
1343,401,9.83
1344,389,9.82
1345,388,9.8
1346,395,9.82
1347,372,9.81
1348,391,9.82
1349,392,9.83
1350,480,9.8
1351,453,9.83
1352,444,9.82
1353,439,9.82
1354,428,9.82
1355,423,9.82
1356,409,9.8
1357,406,9.78
1358,414,9.82
1359,412,9.82
1360,475,9.82
1361,447,9.81
1362,432,9.78
1363,419,9.82
1364,419,9.83
1365,421,9.83
1366,418,9.82
1367,403,9.8
1368,400,9.81
1369,404,9.83
1370,485,9.82
1371,459,9.84
1372,449,9.81
